order_id,order_date,order_month,order_status,customer_id,country,product_id,product_name,category,brand,supplier_id,supplier_name,quantity,unit_price,revenue,cost_price,selling_price,margin,margin_percentage,stock_quantity,stock_status,delivery_days,reliability_score
369,2026-03-04,2026-03,Returned,1057,Germany,51,Face Cleanser 9,Beauty,BeautyPro,6,BeautyPro Trade,1,74.72,74.72,61.1,78.65,17.55,0.2231,120,High Stock,2,4.7
369,2026-03-04,2026-03,Returned,1057,Germany,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,1,131.88,131.88,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
369,2026-03-04,2026-03,Returned,1057,Germany,94,Toy Basket 10,Kids,KidsWorld,9,KidsWorld Source,1,39.06,39.06,23.3,39.06,15.76,0.4035,8,Low Stock,8,3.8
370,2026-03-04,2026-03,Returned,1143,Netherlands,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,3,129.32,387.96,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
370,2026-03-04,2026-03,Returned,1143,Netherlands,27,Desk Lamp 13,Home,HomeStyle,4,HomeStyle Distribution,2,56.83,113.66,43.08,56.83,13.75,0.2419,40,Medium Stock,4,4.5
370,2026-03-04,2026-03,Returned,1143,Netherlands,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,2,129.24,258.48,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
371,2026-03-05,2026-03,Completed,1027,Netherlands,63,Monitor Stand 7,Office,OfficePlus,7,OfficePlus Vendor,1,36.24,36.24,26.13,36.24,10.11,0.279,60,Medium Stock,5,4.2
371,2026-03-05,2026-03,Completed,1027,Netherlands,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,1,125.29,125.29,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
371,2026-03-05,2026-03,Completed,1027,Netherlands,44,Hair Dryer 2,Beauty,BeautyPro,6,BeautyPro Trade,3,29.12,87.36,19.27,29.71,10.44,0.3514,90,High Stock,2,4.7
372,2026-03-05,2026-03,Completed,1157,Austria,14,Bluetooth Speaker 14,Electronics,TechNova,1,TechNova Supplies,1,63.5,63.5,45.06,63.5,18.44,0.2904,120,High Stock,3,4.8
372,2026-03-05,2026-03,Completed,1157,Austria,70,Monitor Stand 14,Office,OfficePlus,7,OfficePlus Vendor,3,29.32,87.96,20.76,29.32,8.56,0.292,12,Low Stock,5,4.2
373,2026-03-05,2026-03,Completed,1165,France,29,Yoga Mat 1,Fitness,UrbanFit,5,UrbanFit Partners,3,78.25,234.75,49.92,78.25,28.33,0.362,12,Low Stock,7,3.9
373,2026-03-05,2026-03,Completed,1165,France,9,Wireless Mouse 9,Electronics,TechNova,1,TechNova Supplies,2,110.83,221.66,77.98,116.66,38.68,0.3316,150,High Stock,3,4.8
373,2026-03-05,2026-03,Completed,1165,France,49,Body Lotion 7,Beauty,BeautyPro,6,BeautyPro Trade,3,131.13,393.39,74.49,131.13,56.64,0.4319,40,Medium Stock,2,4.7
374,2026-03-05,2026-03,Completed,1020,Germany,14,Bluetooth Speaker 14,Electronics,TechNova,1,TechNova Supplies,2,60.32,120.64,45.06,63.5,18.44,0.2904,120,High Stock,3,4.8
374,2026-03-05,2026-03,Completed,1020,Germany,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,1,80.17,80.17,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
374,2026-03-05,2026-03,Completed,1020,Germany,72,Lunch Box 2,Green Living,EcoTrend,8,EcoTrend Supply,2,139.0,278.0,78.22,139.0,60.78,0.4373,90,High Stock,6,4.3
375,2026-03-06,2026-03,Completed,1014,Netherlands,31,Yoga Mat 3,Fitness,UrbanFit,5,UrbanFit Partners,2,36.6,73.2,23.07,37.35,14.28,0.3823,12,Low Stock,7,3.9
375,2026-03-06,2026-03,Completed,1014,Netherlands,58,Notebook Set 2,Office,OfficePlus,7,OfficePlus Vendor,2,13.84,27.68,10.49,14.57,4.08,0.28,40,Medium Stock,5,4.2
375,2026-03-06,2026-03,Completed,1014,Netherlands,19,Wall Shelf 5,Home,HomeStyle,4,HomeStyle Distribution,3,26.83,80.49,15.47,26.83,11.36,0.4234,150,High Stock,4,4.5
376,2026-03-06,2026-03,Returned,1144,Netherlands,62,Desk Organizer 6,Office,OfficePlus,7,OfficePlus Vendor,3,43.13,129.39,24.83,45.4,20.57,0.4531,150,High Stock,5,4.2
377,2026-03-06,2026-03,Completed,1000,Germany,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,3,18.97,56.91,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
377,2026-03-06,2026-03,Completed,1000,Germany,23,Air Humidifier 9,Home,HomeStyle,4,HomeStyle Distribution,1,73.37,73.37,49.69,77.23,27.54,0.3566,40,Medium Stock,4,4.5
377,2026-03-06,2026-03,Completed,1000,Germany,94,Toy Basket 10,Kids,KidsWorld,9,KidsWorld Source,1,37.11,37.11,23.3,39.06,15.76,0.4035,8,Low Stock,8,3.8
378,2026-03-07,2026-03,Returned,1100,Spain,63,Monitor Stand 7,Office,OfficePlus,7,OfficePlus Vendor,2,35.52,71.04,26.13,36.24,10.11,0.279,60,Medium Stock,5,4.2
378,2026-03-07,2026-03,Returned,1100,Spain,34,Foam Roller 6,Fitness,UrbanFit,5,UrbanFit Partners,2,71.83,143.66,44.58,73.3,28.72,0.3918,25,Medium Stock,7,3.9
378,2026-03-07,2026-03,Returned,1100,Spain,22,Desk Lamp 8,Home,HomeStyle,4,HomeStyle Distribution,3,98.19,294.57,64.41,98.19,33.78,0.344,12,Low Stock,4,4.5
378,2026-03-07,2026-03,Returned,1100,Spain,74,Lunch Box 4,Green Living,EcoTrend,8,EcoTrend Supply,2,41.86,83.72,25.01,44.06,19.05,0.4324,12,Low Stock,6,4.3
379,2026-03-07,2026-03,Completed,1057,Italy,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,1,131.88,131.88,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
380,2026-03-08,2026-03,Processing,1108,Italy,59,Monitor Stand 3,Office,OfficePlus,7,OfficePlus Vendor,1,129.44,129.44,71.06,129.44,58.38,0.451,60,Medium Stock,5,4.2
380,2026-03-08,2026-03,Processing,1108,Italy,58,Notebook Set 2,Office,OfficePlus,7,OfficePlus Vendor,2,14.57,29.14,10.49,14.57,4.08,0.28,40,Medium Stock,5,4.2
380,2026-03-08,2026-03,Processing,1108,Italy,2,Wireless Mouse 2,Electronics,TechNova,1,TechNova Supplies,1,96.92,96.92,55.75,102.02,46.27,0.4535,12,Low Stock,3,4.8
380,2026-03-08,2026-03,Processing,1108,Italy,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,1,84.77,84.77,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
381,2026-03-08,2026-03,Cancelled,1055,France,48,Makeup Mirror 6,Beauty,BeautyPro,6,BeautyPro Trade,1,96.66,96.66,72.68,98.63,25.95,0.2631,8,Low Stock,2,4.7
381,2026-03-08,2026-03,Cancelled,1055,France,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,1,80.85,80.85,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
382,2026-03-08,2026-03,Cancelled,1173,Spain,16,Wall Shelf 2,Home,HomeStyle,4,HomeStyle Distribution,1,117.28,117.28,68.21,119.67,51.46,0.43,25,Medium Stock,4,4.5
382,2026-03-08,2026-03,Cancelled,1173,Spain,86,Drawing Kit 2,Kids,KidsWorld,9,KidsWorld Source,3,31.97,95.91,19.39,32.62,13.23,0.4056,90,High Stock,8,3.8
382,2026-03-08,2026-03,Cancelled,1173,Spain,39,Resistance Band 11,Fitness,UrbanFit,5,UrbanFit Partners,1,40.53,40.53,25.89,40.53,14.64,0.3612,150,High Stock,7,3.9
383,2026-03-09,2026-03,Completed,1179,Italy,58,Notebook Set 2,Office,OfficePlus,7,OfficePlus Vendor,3,14.28,42.84,10.49,14.57,4.08,0.28,40,Medium Stock,5,4.2
383,2026-03-09,2026-03,Completed,1179,Italy,39,Resistance Band 11,Fitness,UrbanFit,5,UrbanFit Partners,2,40.53,81.06,25.89,40.53,14.64,0.3612,150,High Stock,7,3.9
383,2026-03-09,2026-03,Completed,1179,Italy,39,Resistance Band 11,Fitness,UrbanFit,5,UrbanFit Partners,3,40.53,121.59,25.89,40.53,14.64,0.3612,150,High Stock,7,3.9
383,2026-03-09,2026-03,Completed,1179,Italy,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,1,84.39,84.39,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
384,2026-03-10,2026-03,Completed,1100,Austria,23,Air Humidifier 9,Home,HomeStyle,4,HomeStyle Distribution,1,73.37,73.37,49.69,77.23,27.54,0.3566,40,Medium Stock,4,4.5
384,2026-03-10,2026-03,Completed,1100,Austria,18,Wall Shelf 4,Home,HomeStyle,4,HomeStyle Distribution,3,32.99,98.97,20.95,32.99,12.04,0.365,120,High Stock,4,4.5
385,2026-03-10,2026-03,Completed,1043,France,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,1,69.34,69.34,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
385,2026-03-10,2026-03,Completed,1043,France,64,Monitor Stand 8,Office,OfficePlus,7,OfficePlus Vendor,3,60.64,181.92,42.91,60.64,17.73,0.2924,8,Low Stock,5,4.2
386,2026-03-12,2026-03,Completed,1121,Italy,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,2,92.15,184.3,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
386,2026-03-12,2026-03,Completed,1121,Italy,31,Yoga Mat 3,Fitness,UrbanFit,5,UrbanFit Partners,2,37.35,74.7,23.07,37.35,14.28,0.3823,12,Low Stock,7,3.9
386,2026-03-12,2026-03,Completed,1121,Italy,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,1,72.99,72.99,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
387,2026-03-13,2026-03,Completed,1132,France,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,3,84.39,253.17,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
387,2026-03-13,2026-03,Completed,1132,France,30,Foam Roller 2,Fitness,UrbanFit,5,UrbanFit Partners,1,126.95,126.95,70.9,126.95,56.05,0.4415,40,Medium Stock,7,3.9
387,2026-03-13,2026-03,Completed,1132,France,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,2,50.72,101.44,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
387,2026-03-13,2026-03,Completed,1132,France,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,1,50.72,50.72,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
388,2026-03-13,2026-03,Returned,1112,Spain,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,3,84.39,253.17,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
388,2026-03-13,2026-03,Returned,1112,Spain,23,Air Humidifier 9,Home,HomeStyle,4,HomeStyle Distribution,1,77.23,77.23,49.69,77.23,27.54,0.3566,40,Medium Stock,4,4.5
388,2026-03-13,2026-03,Returned,1112,Spain,59,Monitor Stand 3,Office,OfficePlus,7,OfficePlus Vendor,3,129.44,388.32,71.06,129.44,58.38,0.451,60,Medium Stock,5,4.2
388,2026-03-13,2026-03,Returned,1112,Spain,18,Wall Shelf 4,Home,HomeStyle,4,HomeStyle Distribution,2,32.99,65.98,20.95,32.99,12.04,0.365,120,High Stock,4,4.5
389,2026-03-13,2026-03,Completed,1100,Netherlands,20,Air Humidifier 6,Home,HomeStyle,4,HomeStyle Distribution,3,109.21,327.63,72.34,109.21,36.87,0.3376,25,Medium Stock,4,4.5
389,2026-03-13,2026-03,Completed,1100,Netherlands,47,Hair Dryer 5,Beauty,BeautyPro,6,BeautyPro Trade,2,27.35,54.7,17.47,27.35,9.88,0.3612,25,Medium Stock,2,4.7
389,2026-03-13,2026-03,Completed,1100,Netherlands,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,1,49.17,49.17,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
390,2026-03-15,2026-03,Completed,1068,Spain,77,Lunch Box 7,Green Living,EcoTrend,8,EcoTrend Supply,1,49.92,49.92,34.88,49.92,15.04,0.3013,12,Low Stock,6,4.3
391,2026-03-15,2026-03,Cancelled,1059,Italy,36,Jump Rope 8,Fitness,UrbanFit,5,UrbanFit Partners,2,18.68,37.36,14.08,19.66,5.58,0.2838,60,Medium Stock,7,3.9
392,2026-03-16,2026-03,Returned,1152,France,30,Foam Roller 2,Fitness,UrbanFit,5,UrbanFit Partners,1,124.41,124.41,70.9,126.95,56.05,0.4415,40,Medium Stock,7,3.9
392,2026-03-16,2026-03,Returned,1152,France,39,Resistance Band 11,Fitness,UrbanFit,5,UrbanFit Partners,2,40.53,81.06,25.89,40.53,14.64,0.3612,150,High Stock,7,3.9
392,2026-03-16,2026-03,Returned,1152,France,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,1,119.06,119.06,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
392,2026-03-16,2026-03,Returned,1152,France,44,Hair Dryer 2,Beauty,BeautyPro,6,BeautyPro Trade,3,29.12,87.36,19.27,29.71,10.44,0.3514,90,High Stock,2,4.7
393,2026-03-16,2026-03,Completed,1059,France,24,Storage Box 10,Home,HomeStyle,4,HomeStyle Distribution,1,72.72,72.72,56.02,74.2,18.18,0.245,150,High Stock,4,4.5
394,2026-03-17,2026-03,Completed,1011,France,77,Lunch Box 7,Green Living,EcoTrend,8,EcoTrend Supply,2,47.42,94.84,34.88,49.92,15.04,0.3013,12,Low Stock,6,4.3
394,2026-03-17,2026-03,Completed,1011,France,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,1,119.06,119.06,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
395,2026-03-17,2026-03,Completed,1141,Germany,35,Resistance Band 7,Fitness,UrbanFit,5,UrbanFit Partners,1,83.84,83.84,58.47,88.25,29.78,0.3375,60,Medium Stock,7,3.9
395,2026-03-17,2026-03,Completed,1141,Germany,43,Makeup Mirror 1,Beauty,BeautyPro,6,BeautyPro Trade,2,105.55,211.1,59.62,105.55,45.93,0.4351,12,Low Stock,2,4.7
395,2026-03-17,2026-03,Completed,1141,Germany,2,Wireless Mouse 2,Electronics,TechNova,1,TechNova Supplies,3,102.02,306.06,55.75,102.02,46.27,0.4535,12,Low Stock,3,4.8
395,2026-03-17,2026-03,Completed,1141,Germany,24,Storage Box 10,Home,HomeStyle,4,HomeStyle Distribution,2,74.2,148.4,56.02,74.2,18.18,0.245,150,High Stock,4,4.5
396,2026-03-17,2026-03,Processing,1136,Germany,56,Body Lotion 14,Beauty,BeautyPro,6,BeautyPro Trade,2,58.49,116.98,34.68,58.49,23.81,0.4071,40,Medium Stock,2,4.7
396,2026-03-17,2026-03,Processing,1136,Germany,66,Desk Organizer 10,Office,OfficePlus,7,OfficePlus Vendor,2,71.21,142.42,52.78,74.96,22.18,0.2959,120,High Stock,5,4.2
396,2026-03-17,2026-03,Processing,1136,Germany,20,Air Humidifier 6,Home,HomeStyle,4,HomeStyle Distribution,2,109.21,218.42,72.34,109.21,36.87,0.3376,25,Medium Stock,4,4.5
397,2026-03-18,2026-03,Completed,1148,Netherlands,64,Monitor Stand 8,Office,OfficePlus,7,OfficePlus Vendor,3,60.64,181.92,42.91,60.64,17.73,0.2924,8,Low Stock,5,4.2
398,2026-03-19,2026-03,Processing,1163,Austria,91,Drawing Kit 7,Kids,KidsWorld,9,KidsWorld Source,2,77.42,154.84,55.46,77.42,21.96,0.2836,25,Medium Stock,8,3.8
399,2026-03-19,2026-03,Cancelled,1064,Germany,71,Bamboo Cutlery 1,Green Living,EcoTrend,8,EcoTrend Supply,1,135.57,135.57,78.04,135.57,57.53,0.4244,25,Medium Stock,6,4.3
399,2026-03-19,2026-03,Cancelled,1064,Germany,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,3,84.77,254.31,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
400,2026-03-19,2026-03,Processing,1123,Germany,57,Monitor Stand 1,Office,OfficePlus,7,OfficePlus Vendor,2,131.83,263.66,74.68,138.77,64.09,0.4618,8,Low Stock,5,4.2
400,2026-03-19,2026-03,Processing,1123,Germany,21,Air Humidifier 7,Home,HomeStyle,4,HomeStyle Distribution,1,14.38,14.38,11.82,15.14,3.32,0.2193,12,Low Stock,4,4.5
400,2026-03-19,2026-03,Processing,1123,Germany,97,Drawing Kit 13,Kids,KidsWorld,9,KidsWorld Source,2,109.64,219.28,65.11,109.64,44.53,0.4061,150,High Stock,8,3.8
401,2026-03-19,2026-03,Returned,1068,Italy,33,Resistance Band 5,Fitness,UrbanFit,5,UrbanFit Partners,1,22.35,22.35,14.63,22.81,8.18,0.3586,150,High Stock,7,3.9
402,2026-03-21,2026-03,Cancelled,1060,Austria,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,3,89.23,267.69,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
402,2026-03-21,2026-03,Cancelled,1060,Austria,55,Body Lotion 13,Beauty,BeautyPro,6,BeautyPro Trade,2,101.77,203.54,75.1,103.85,28.75,0.2768,60,Medium Stock,2,4.7
403,2026-03-21,2026-03,Returned,1036,France,21,Air Humidifier 7,Home,HomeStyle,4,HomeStyle Distribution,3,14.84,44.52,11.82,15.14,3.32,0.2193,12,Low Stock,4,4.5
404,2026-03-21,2026-03,Returned,1158,Italy,99,Dog Leash 1,Pet Care,PetCare,10,PetCare Central,1,125.31,125.31,72.29,125.31,53.02,0.4231,120,High Stock,4,4.6
404,2026-03-21,2026-03,Returned,1158,Italy,94,Toy Basket 10,Kids,KidsWorld,9,KidsWorld Source,1,39.06,39.06,23.3,39.06,15.76,0.4035,8,Low Stock,8,3.8
404,2026-03-21,2026-03,Returned,1158,Italy,48,Makeup Mirror 6,Beauty,BeautyPro,6,BeautyPro Trade,1,93.7,93.7,72.68,98.63,25.95,0.2631,8,Low Stock,2,4.7
404,2026-03-21,2026-03,Returned,1158,Italy,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,3,84.77,254.31,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
405,2026-03-21,2026-03,Completed,1075,Spain,51,Face Cleanser 9,Beauty,BeautyPro,6,BeautyPro Trade,3,77.08,231.24,61.1,78.65,17.55,0.2231,120,High Stock,2,4.7
406,2026-03-22,2026-03,Returned,1083,France,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,1,84.39,84.39,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
406,2026-03-22,2026-03,Returned,1083,France,2,Wireless Mouse 2,Electronics,TechNova,1,TechNova Supplies,3,102.02,306.06,55.75,102.02,46.27,0.4535,12,Low Stock,3,4.8
407,2026-03-22,2026-03,Processing,1015,Germany,67,Pen Kit 11,Office,OfficePlus,7,OfficePlus Vendor,2,62.26,124.52,47.07,62.26,15.19,0.244,18,Low Stock,5,4.2
408,2026-03-24,2026-03,Completed,1017,France,13,Smart Plug 13,Electronics,TechNova,1,TechNova Supplies,1,52.28,52.28,31.65,53.35,21.7,0.4067,12,Low Stock,3,4.8
408,2026-03-24,2026-03,Completed,1017,France,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,1,90.31,90.31,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
408,2026-03-24,2026-03,Completed,1017,France,93,Toy Basket 9,Kids,KidsWorld,9,KidsWorld Source,3,113.74,341.22,71.46,116.06,44.6,0.3843,90,High Stock,8,3.8
409,2026-03-24,2026-03,Completed,1139,Austria,22,Desk Lamp 8,Home,HomeStyle,4,HomeStyle Distribution,2,98.19,196.38,64.41,98.19,33.78,0.344,12,Low Stock,4,4.5
410,2026-03-24,2026-03,Returned,1036,Austria,19,Wall Shelf 5,Home,HomeStyle,4,HomeStyle Distribution,3,26.29,78.87,15.47,26.83,11.36,0.4234,150,High Stock,4,4.5
410,2026-03-24,2026-03,Returned,1036,Austria,81,Compost Bin 11,Green Living,EcoTrend,8,EcoTrend Supply,2,71.3,142.6,37.73,71.3,33.57,0.4708,12,Low Stock,6,4.3
410,2026-03-24,2026-03,Returned,1036,Austria,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,2,18.97,37.94,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
410,2026-03-24,2026-03,Returned,1036,Austria,59,Monitor Stand 3,Office,OfficePlus,7,OfficePlus Vendor,3,122.97,368.91,71.06,129.44,58.38,0.451,60,Medium Stock,5,4.2
411,2026-03-25,2026-03,Processing,1119,Italy,97,Drawing Kit 13,Kids,KidsWorld,9,KidsWorld Source,2,109.64,219.28,65.11,109.64,44.53,0.4061,150,High Stock,8,3.8
411,2026-03-25,2026-03,Processing,1119,Italy,78,Compost Bin 8,Green Living,EcoTrend,8,EcoTrend Supply,2,49.55,99.1,31.34,49.55,18.21,0.3675,150,High Stock,6,4.3
411,2026-03-25,2026-03,Processing,1119,Italy,48,Makeup Mirror 6,Beauty,BeautyPro,6,BeautyPro Trade,2,98.63,197.26,72.68,98.63,25.95,0.2631,8,Low Stock,2,4.7
412,2026-03-25,2026-03,Processing,1051,Italy,20,Air Humidifier 6,Home,HomeStyle,4,HomeStyle Distribution,1,109.21,109.21,72.34,109.21,36.87,0.3376,25,Medium Stock,4,4.5
413,2026-03-25,2026-03,Returned,1160,Austria,16,Wall Shelf 2,Home,HomeStyle,4,HomeStyle Distribution,1,119.67,119.67,68.21,119.67,51.46,0.43,25,Medium Stock,4,4.5
414,2026-03-26,2026-03,Completed,1104,Austria,66,Desk Organizer 10,Office,OfficePlus,7,OfficePlus Vendor,2,74.96,149.92,52.78,74.96,22.18,0.2959,120,High Stock,5,4.2
414,2026-03-26,2026-03,Completed,1104,Austria,75,Reusable Bottle 5,Green Living,EcoTrend,8,EcoTrend Supply,2,94.83,189.66,69.39,96.77,27.38,0.2829,120,High Stock,6,4.3
415,2026-03-28,2026-03,Cancelled,1085,Austria,36,Jump Rope 8,Fitness,UrbanFit,5,UrbanFit Partners,1,19.66,19.66,14.08,19.66,5.58,0.2838,60,Medium Stock,7,3.9
415,2026-03-28,2026-03,Cancelled,1085,Austria,16,Wall Shelf 2,Home,HomeStyle,4,HomeStyle Distribution,1,113.69,113.69,68.21,119.67,51.46,0.43,25,Medium Stock,4,4.5
416,2026-03-29,2026-03,Returned,1051,Spain,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,2,18.97,37.94,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
416,2026-03-29,2026-03,Returned,1051,Spain,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,2,82.7,165.4,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
416,2026-03-29,2026-03,Returned,1051,Spain,55,Body Lotion 13,Beauty,BeautyPro,6,BeautyPro Trade,3,103.85,311.55,75.1,103.85,28.75,0.2768,60,Medium Stock,2,4.7
417,2026-03-29,2026-03,Returned,1032,Germany,28,Desk Lamp 14,Home,HomeStyle,4,HomeStyle Distribution,3,28.73,86.19,16.46,28.73,12.27,0.4271,150,High Stock,4,4.5
417,2026-03-29,2026-03,Returned,1032,Germany,79,Reusable Bottle 9,Green Living,EcoTrend,8,EcoTrend Supply,1,25.67,25.67,13.65,25.67,12.02,0.4683,18,Low Stock,6,4.3
417,2026-03-29,2026-03,Returned,1032,Germany,57,Monitor Stand 1,Office,OfficePlus,7,OfficePlus Vendor,3,138.77,416.31,74.68,138.77,64.09,0.4618,8,Low Stock,5,4.2
418,2026-03-30,2026-03,Completed,1059,Netherlands,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,1,49.17,49.17,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
419,2026-03-31,2026-03,Cancelled,1033,Austria,44,Hair Dryer 2,Beauty,BeautyPro,6,BeautyPro Trade,2,29.12,58.24,19.27,29.71,10.44,0.3514,90,High Stock,2,4.7
419,2026-03-31,2026-03,Cancelled,1033,Austria,29,Yoga Mat 1,Fitness,UrbanFit,5,UrbanFit Partners,1,76.68,76.68,49.92,78.25,28.33,0.362,12,Low Stock,7,3.9
419,2026-03-31,2026-03,Cancelled,1033,Austria,41,Yoga Mat 13,Fitness,UrbanFit,5,UrbanFit Partners,1,17.84,17.84,12.27,18.78,6.51,0.3466,90,High Stock,7,3.9
419,2026-03-31,2026-03,Cancelled,1033,Austria,57,Monitor Stand 1,Office,OfficePlus,7,OfficePlus Vendor,1,135.99,135.99,74.68,138.77,64.09,0.4618,8,Low Stock,5,4.2
420,2026-03-31,2026-03,Completed,1045,Netherlands,65,Pen Kit 9,Office,OfficePlus,7,OfficePlus Vendor,3,84.21,252.63,67.2,85.93,18.73,0.218,60,Medium Stock,5,4.2
420,2026-03-31,2026-03,Completed,1045,Netherlands,69,Desk Organizer 13,Office,OfficePlus,7,OfficePlus Vendor,2,12.1,24.2,8.14,12.1,3.96,0.3273,8,Low Stock,5,4.2
420,2026-03-31,2026-03,Completed,1045,Netherlands,16,Wall Shelf 2,Home,HomeStyle,4,HomeStyle Distribution,3,117.28,351.84,68.21,119.67,51.46,0.43,25,Medium Stock,4,4.5
